nkill,nwound,year,month,nattack,day,country,idate
3,2,2013,12,1,1,MMR,2013/12/1
0,3,2014,1,1,1,MMR,2014/1/1
2,4,2014,4,1,1,MMR,2014/4/1
0,0,2014,5,2,1,MMR,2014/5/1
7,20,2014,12,1,1,MMR,2014/12/1
7,5,1992,2,1,1,MMR,1992/2/1
7,4,1992,3,1,1,MMR,1992/3/1
33,15,1992,4,1,1,MMR,1992/4/1
1,1,1992,10,1,1,MMR,1992/10/1
50,0,1992,11,2,1,MMR,1992/11/1
3,6,1994,6,1,1,MMR,1994/6/1
3,0,1994,7,1,1,MMR,1994/7/1
0,2,1994,9,1,1,MMR,1994/9/1
0,0,1994,12,1,1,MMR,1994/12/1
0,0,1995,3,1,1,MMR,1995/3/1
16,0,1996,2,1,1,MMR,1996/2/1
1,5,2001,5,1,1,MMR,2001/5/1
6,0,2001,12,1,1,MMR,2001/12/1
12,1,2003,1,1,1,MMR,2003/1/1
3,2,2009,11,1,1,MMR,2009/11/1
1,0,2010,1,1,1,MMR,2010/1/1
1,,2012,11,1,1,MMR,2012/11/1
2,3,2013,5,1,1,MMR,2013/5/1
4,1,2014,5,1,1,MMR,2014/5/1
0,1,2014,9,1,1,MMR,2014/9/1
4,10,2014,10,1,1,MMR,2014/10/1
1,2,1992,2,1,1,MMR,1992/2/1
0,0,1992,4,2,1,MMR,1992/4/1
0,0,1996,11,2,1,MMR,1996/11/1
8,1,2008,5,1,1,MMR,2008/5/1
4,0,1994,7,1,1,MMR,1994/7/1
2,4,1994,9,1,1,MMR,1994/9/1
5,11,1995,3,1,1,MMR,1995/3/1
11,,1995,5,1,1,MMR,1995/5/1
6,3,1995,6,1,1,MMR,1995/6/1
20,25,1996,1,1,1,MMR,1996/1/1
20,0,1996,5,1,1,MMR,1996/5/1
12,11,1996,9,2,1,MMR,1996/9/1
0,0,1997,3,31,1,MMR,1997/3/1
0,0,1997,5,1,1,MMR,1997/5/1
34,0,2009,9,1,1,MMR,2009/9/1
3,,2012,4,1,1,MMR,2012/4/1
9,0,2012,6,1,1,MMR,2012/6/1
0,0,2014,5,1,1,MMR,2014/5/1
0,,2014,9,2,1,MMR,2014/9/1
1,2,2000,1,1,1,NAM,2000/1/1
0,2,2000,4,1,1,NAM,2000/4/1
1,47,2000,8,1,1,NAM,2000/8/1
0,1,2000,12,1,1,NAM,2000/12/1
0,4,2001,12,2,1,NAM,2001/12/1
13,25,1999,8,1,1,NAM,1999/8/1
12,30,2000,1,7,1,NAM,2000/1/1
8,3,2000,2,3,1,NAM,2000/2/1
1,0,2000,8,1,1,NAM,2000/8/1
1,0,2000,12,1,1,NAM,2000/12/1
1,1,2001,5,1,1,NAM,2001/5/1
0,1,2001,8,1,1,NAM,2001/8/1
0,0,2000,7,1,1,NAM,2000/7/1
0,3,2001,4,1,1,NAM,2001/4/1
0,0,1994,10,1,1,NAM,1994/10/1
0,0,2000,6,2,1,NAM,2000/6/1
0,0,2000,7,1,1,NAM,2000/7/1
0,0,2000,11,1,1,NAM,2000/11/1
0,0,2001,9,1,1,NAM,2001/9/1
0,0,1997,2,2,1,NPL,1997/2/1
0,0,1999,4,1,1,NPL,1999/4/1
1,0,1999,12,1,1,NPL,1999/12/1
1,5,2000,1,2,1,NPL,2000/1/1
15,16,2000,2,1,1,NPL,2000/2/1
0,1,2000,3,1,1,NPL,2000/3/1
0,0,2000,4,1,1,NPL,2000/4/1
3,3,2000,6,1,1,NPL,2000/6/1
4,7,2000,7,1,1,NPL,2000/7/1
28,80,2000,9,2,1,NPL,2000/9/1
0,2,2000,11,2,1,NPL,2000/11/1
0,0,2000,12,3,1,NPL,2000/12/1
8,12,2001,2,3,1,NPL,2001/2/1
0,0,2001,4,2,1,NPL,2001/4/1
0,0,2001,7,2,1,NPL,2001/7/1
0,0,2001,11,3,1,NPL,2001/11/1
2,2,2001,12,3,1,NPL,2001/12/1
2,5,2002,1,2,1,NPL,2002/1/1
0,10,2002,2,4,1,NPL,2002/2/1
0,21,2002,3,2,1,NPL,2002/3/1
3,10,2002,4,4,1,NPL,2002/4/1
0,10,2002,7,1,1,NPL,2002/7/1
0,8,2002,8,5,1,NPL,2002/8/1
0,0,2002,9,5,1,NPL,2002/9/1
1,18,2002,10,4,1,NPL,2002/10/1
3,27,2002,11,5,1,NPL,2002/11/1
5,24,2002,12,3,1,NPL,2002/12/1
0,0,2003,1,1,1,NPL,2003/1/1
17,25,2003,11,4,1,NPL,2003/11/1
4,4,2004,1,1,1,NPL,2004/1/1
6,20,2004,2,1,1,NPL,2004/2/1
5,1,2004,3,8,1,NPL,2004/3/1
3,8,2004,4,7,1,NPL,2004/4/1
7,19,2004,5,6,1,NPL,2004/5/1
0,0,2004,6,2,1,NPL,2004/6/1
1,35,2004,7,3,1,NPL,2004/7/1
4,9,2004,8,4,1,NPL,2004/8/1
0,9,2004,9,3,1,NPL,2004/9/1
0,36,2004,11,1,1,NPL,2004/11/1
0,2,2004,12,3,1,NPL,2004/12/1
18,16,2005,1,2,1,NPL,2005/1/1
7,11,2005,2,1,1,NPL,2005/2/1
16,73,2005,4,12,1,NPL,2005/4/1
0,2,2005,5,4,1,NPL,2005/5/1
61,87,2005,6,4,1,NPL,2005/6/1
7,31,2005,7,7,1,NPL,2005/7/1
8,7,2005,8,2,1,NPL,2005/8/1
0,3,2005,10,1,1,NPL,2005/10/1
2,2,2005,12,1,1,NPL,2005/12/1
35,28,2006,1,19,1,NPL,2006/1/1
3,28,2006,2,17,1,NPL,2006/2/1
0,2,2006,3,1,1,NPL,2006/3/1
0,0,2006,4,1,1,NPL,2006/4/1
0,1,2006,11,2,1,NPL,2006/11/1
0,0,2007,1,2,1,NPL,2007/1/1
0,0,2007,4,1,1,NPL,2007/4/1
0,2,2007,5,2,1,NPL,2007/5/1
0,0,2007,6,1,1,NPL,2007/6/1
4,15,2007,9,4,1,NPL,2007/9/1
0,0,2007,10,1,1,NPL,2007/10/1
1,7,2007,11,3,1,NPL,2007/11/1
0,0,2007,12,1,1,NPL,2007/12/1
0,53,2008,1,4,1,NPL,2008/1/1
0,0,2008,2,2,1,NPL,2008/2/1
2,7,2008,3,3,1,NPL,2008/3/1
0,37,2008,4,10,1,NPL,2008/4/1
2,18,2008,5,13,1,NPL,2008/5/1
3,32,2008,6,7,1,NPL,2008/6/1
0,4,2008,7,5,1,NPL,2008/7/1
0,9,2008,8,9,1,NPL,2008/8/1
0,0,2008,9,2,1,NPL,2008/9/1
11,23,2008,10,5,1,NPL,2008/10/1
1,5,2008,11,2,1,NPL,2008/11/1
3,3,2008,12,4,1,NPL,2008/12/1
1,10,2009,1,6,1,NPL,2009/1/1
0,0,2009,2,3,1,NPL,2009/2/1
1,16,2009,3,4,1,NPL,2009/3/1
0,3,2009,4,1,1,NPL,2009/4/1
3,47,2009,5,3,1,NPL,2009/5/1
0,0,2009,7,1,1,NPL,2009/7/1
1,4,2009,8,3,1,NPL,2009/8/1
3,5,2009,9,1,1,NPL,2009/9/1
0,4,2010,2,2,1,NPL,2010/2/1
0,7,2010,3,2,1,NPL,2010/3/1
0,1,2010,5,2,1,NPL,2010/5/1
0,5,2010,6,2,1,NPL,2010/6/1
0,16,2010,7,8,1,NPL,2010/7/1
1,0,2010,8,1,1,NPL,2010/8/1
0,0,2010,9,1,1,NPL,2010/9/1
0,8,2010,10,2,1,NPL,2010/10/1
0,0,2011,1,2,1,NPL,2011/1/1
0,0,2011,2,1,1,NPL,2011/2/1
1,42,2011,3,6,1,NPL,2011/3/1
4,3,2011,4,5,1,NPL,2011/4/1
0,2,2011,5,3,1,NPL,2011/5/1
0,0,2011,8,1,1,NPL,2011/8/1
0,0,2011,9,3,1,NPL,2011/9/1
0,0,2011,11,2,1,NPL,2011/11/1
0,6,2011,12,2,1,NPL,2011/12/1
0,3,2012,1,7,1,NPL,2012/1/1
0,0,2012,2,2,1,NPL,2012/2/1
0,6,2012,3,4,1,NPL,2012/3/1
5,10,2012,4,11,1,NPL,2012/4/1
0,0,2012,5,5,1,NPL,2012/5/1
0,0,2012,6,2,1,NPL,2012/6/1
0,0,2012,7,4,1,NPL,2012/7/1
0,0,2012,8,1,1,NPL,2012/8/1
0,0,2012,10,1,1,NPL,2012/10/1
0,0,2012,11,2,1,NPL,2012/11/1
0,0,2012,12,2,1,NPL,2012/12/1
0,0,2013,2,5,1,NPL,2013/2/1
0,0,2013,4,2,1,NPL,2013/4/1
0,0,2013,5,2,1,NPL,2013/5/1
0,0,2013,6,1,1,NPL,2013/6/1
0,0,2013,8,1,1,NPL,2013/8/1
0,25,2013,9,1,1,NPL,2013/9/1
0,0,2013,10,8,1,NPL,2013/10/1
0,8,2013,11,31,1,NPL,2013/11/1
0,1,2014,3,1,1,NPL,2014/3/1
0,0,2014,5,1,1,NPL,2014/5/1
0,0,2014,11,1,1,NPL,2014/11/1
2,0,1992,5,2,1,NPL,1992/5/1
1,3,1992,6,1,1,NPL,1992/6/1
1,2,1994,11,1,1,NPL,1994/11/1
6,0,1996,2,1,1,NPL,1996/2/1
5,2,1997,1,1,1,NPL,1997/1/1
4,4,1997,5,2,1,NPL,1997/5/1
7,8,1999,3,1,1,NPL,1999/3/1
9,6,1999,5,2,1,NPL,1999/5/1
6,0,1999,11,2,1,NPL,1999/11/1
0,14,2000,1,1,1,NPL,2000/1/1
1,2,2000,3,1,1,NPL,2000/3/1
1,2,2000,4,2,1,NPL,2000/4/1
17,,2000,6,1,1,NPL,2000/6/1
4,7,2000,7,1,1,NPL,2000/7/1
8,7,2000,9,1,1,NPL,2000/9/1
1,7,2000,11,1,1,NPL,2000/11/1
1,0,2001,2,1,1,NPL,2001/2/1
36,14,2001,4,2,1,NPL,2001/4/1
5,2,2001,5,1,1,NPL,2001/5/1
0,0,2001,8,2,1,NPL,2001/8/1
72,17,2001,11,5,1,NPL,2001/11/1
5,0,2001,12,2,1,NPL,2001/12/1
4,0,2002,1,2,1,NPL,2002/1/1
129,,2002,2,2,1,NPL,2002/2/1
184,,2002,4,2,1,NPL,2002/4/1
1,1,2002,9,1,1,NPL,2002/9/1
2,0,2002,11,2,1,NPL,2002/11/1
4,13,2002,12,2,1,NPL,2002/12/1
4,7,2003,1,5,1,NPL,2003/1/1
0,0,2003,7,2,1,NPL,2003/7/1
1,1,2004,1,1,1,NPL,2004/1/1
562,228,2004,3,3,1,NPL,2004/3/1
5,3,2004,4,3,1,NPL,2004/4/1
7,0,2004,5,3,1,NPL,2004/5/1
20,2,2004,6,2,1,NPL,2004/6/1
3,5,2004,7,4,1,NPL,2004/7/1
0,0,2005,1,1,1,NPL,2005/1/1
16,1,2005,4,4,1,NPL,2005/4/1
39,0,2005,5,4,1,NPL,2005/5/1
9,0,2005,6,2,1,NPL,2005/6/1
0,0,2005,7,1,1,NPL,2005/7/1
1,0,2005,8,1,1,NPL,2005/8/1
0,,2005,9,1,1,NPL,2005/9/1
2,,2005,12,1,1,NPL,2005/12/1
6,7,2006,1,6,1,NPL,2006/1/1
15,3,2006,2,8,1,NPL,2006/2/1
34,13,2006,3,5,1,NPL,2006/3/1
21,5,2006,4,5,1,NPL,2006/4/1
4,2,2006,7,3,1,NPL,2006/7/1
2,2,2006,9,1,1,NPL,2006/9/1
1,0,2006,12,1,1,NPL,2006/12/1
0,0,2007,2,2,1,NPL,2007/2/1
2,7,2007,3,3,1,NPL,2007/3/1
1,0,2007,4,2,1,NPL,2007/4/1
1,0,2007,5,1,1,NPL,2007/5/1
7,1,2007,6,8,1,NPL,2007/6/1
4,0,2007,7,5,1,NPL,2007/7/1
2,0,2007,8,4,1,NPL,2007/8/1
3,0,2007,10,3,1,NPL,2007/10/1
1,1,2007,12,1,1,NPL,2007/12/1
2,0,2008,1,3,1,NPL,2008/1/1
3,0,2008,3,2,1,NPL,2008/3/1
4,5,2008,4,6,1,NPL,2008/4/1
1,0,2008,5,4,1,NPL,2008/5/1
2,0,2008,6,2,1,NPL,2008/6/1
1,0,2008,7,1,1,NPL,2008/7/1
1,0,2008,9,1,1,NPL,2008/9/1
2,0,2008,10,2,1,NPL,2008/10/1
2,2,2008,12,4,1,NPL,2008/12/1
3,0,2009,1,2,1,NPL,2009/1/1
1,1,2009,2,2,1,NPL,2009/2/1
1,1,2009,3,1,1,NPL,2009/3/1
1,0,2009,5,1,1,NPL,2009/5/1
1,0,2009,6,1,1,NPL,2009/6/1
1,1,2010,1,1,1,NPL,2010/1/1
2,0,2010,3,3,1,NPL,2010/3/1
2,0,2010,6,2,1,NPL,2010/6/1
2,0,2010,7,3,1,NPL,2010/7/1
1,0,2010,9,1,1,NPL,2010/9/1
1,0,2010,10,1,1,NPL,2010/10/1
1,0,2011,1,1,1,NPL,2011/1/1
3,0,2011,2,3,1,NPL,2011/2/1
2,1,2011,3,2,1,NPL,2011/3/1
0,1,2011,4,1,1,NPL,2011/4/1
1,0,2011,5,1,1,NPL,2011/5/1
0,1,2011,6,1,1,NPL,2011/6/1
1,0,2011,8,1,1,NPL,2011/8/1
3,0,2011,9,2,1,NPL,2011/9/1
1,2,2012,5,1,1,NPL,2012/5/1
0,1,2012,6,1,1,NPL,2012/6/1
0,2,2013,6,1,1,NPL,2013/6/1
0,1,2013,7,1,1,NPL,2013/7/1
1,1,2013,10,3,1,NPL,2013/10/1
0,0,2013,11,1,1,NPL,2013/11/1
0,0,2014,10,1,1,NPL,2014/10/1
0,0,1992,4,2,1,NPL,1992/4/1
0,6,1996,12,3,1,NPL,1996/12/1
0,0,2001,8,1,1,NPL,2001/8/1
0,0,2001,9,1,1,NPL,2001/9/1
5,0,2002,2,1,1,NPL,2002/2/1
0,0,2002,4,3,1,NPL,2002/4/1
0,0,2002,5,1,1,NPL,2002/5/1
0,0,2002,9,2,1,NPL,2002/9/1
2,14,2002,11,2,1,NPL,2002/11/1
0,0,2004,8,1,1,NPL,2004/8/1
0,0,2004,9,1,1,NPL,2004/9/1
10,0,2005,4,3,1,NPL,2005/4/1
0,0,2005,5,1,1,NPL,2005/5/1
0,0,2005,7,1,1,NPL,2005/7/1
0,0,2005,8,1,1,NPL,2005/8/1
1,2,2006,12,3,1,NPL,2006/12/1
0,,2007,5,1,1,NPL,2007/5/1
0,0,2007,6,1,1,NPL,2007/6/1
0,0,2007,7,3,1,NPL,2007/7/1
0,0,2007,8,1,1,NPL,2007/8/1
0,0,2007,9,1,1,NPL,2007/9/1
1,0,2007,11,1,1,NPL,2007/11/1
0,0,2008,2,1,1,NPL,2008/2/1
0,0,2008,4,2,1,NPL,2008/4/1
0,0,2008,7,1,1,NPL,2008/7/1
1,5,2008,12,1,1,NPL,2008/12/1
0,0,2009,2,1,1,NPL,2009/2/1
0,0,2009,4,2,1,NPL,2009/4/1
0,0,2010,4,2,1,NPL,2010/4/1
0,0,2010,9,3,1,NPL,2010/9/1
0,4,2011,4,1,1,NPL,2011/4/1
3,7,2012,2,1,1,NPL,2012/2/1
0,0,2012,7,1,1,NPL,2012/7/1
0,1,2013,1,1,1,NPL,2013/1/1
0,0,2013,3,2,1,NPL,2013/3/1
0,0,2013,9,1,1,NPL,2013/9/1
0,1,2013,10,9,1,NPL,2013/10/1
2,38,2013,11,16,1,NPL,2013/11/1
0,0,2013,12,5,1,NPL,2013/12/1
0,0,2014,3,1,1,NPL,2014/3/1
0,13,1994,11,1,1,NPL,1994/11/1
0,1,1996,7,1,1,NPL,1996/7/1
1,0,1997,5,1,1,NPL,1997/5/1
1,6,2001,2,2,1,NPL,2001/2/1
1,0,2003,7,1,1,NPL,2003/7/1
0,2,2005,5,1,1,NPL,2005/5/1
1,0,2006,2,1,1,NPL,2006/2/1
0,0,2006,12,1,1,NPL,2006/12/1
1,,2007,1,1,1,NPL,2007/1/1
0,12,2007,6,1,1,NPL,2007/6/1
1,0,2007,9,1,1,NPL,2007/9/1
1,0,2007,10,1,1,NPL,2007/10/1
0,23,2008,3,2,1,NPL,2008/3/1
0,9,2008,4,1,1,NPL,2008/4/1
0,1,2008,5,1,1,NPL,2008/5/1
0,5,2009,7,1,1,NPL,2009/7/1
0,2,2011,4,1,1,NPL,2011/4/1
0,1,2013,5,1,1,NPL,2013/5/1
0,1,2013,11,1,1,NPL,2013/11/1
0,1,2014,11,1,1,NPL,2014/11/1
0,0,2011,1,1,1,NPL,2011/1/1
6,37,1992,4,2,1,NPL,1992/4/1
0,6,1992,5,1,1,NPL,1992/5/1
3,0,1994,11,1,1,NPL,1994/11/1
5,2,1997,6,3,1,NPL,1997/6/1
0,,1999,6,1,1,NPL,1999/6/1
8,7,2000,9,1,1,NPL,2000/9/1
38,,2001,4,1,1,NPL,2001/4/1
4,6,2001,11,2,1,NPL,2001/11/1
140,,2002,5,1,1,NPL,2002/5/1
1,0,2002,7,1,1,NPL,2002/7/1
0,0,2002,11,1,1,NPL,2002/11/1
0,2,2003,1,1,1,NPL,2003/1/1
0,0,2003,10,1,1,NPL,2003/10/1
0,15,2004,6,1,1,NPL,2004/6/1
2,0,2004,8,3,1,NPL,2004/8/1
0,0,2004,12,1,1,NPL,2004/12/1
6,12,2005,1,3,1,NPL,2005/1/1
2,2,2005,5,1,1,NPL,2005/5/1
7,,2005,6,1,1,NPL,2005/6/1
0,0,2005,10,8,1,NPL,2005/10/1
0,,2005,12,1,1,NPL,2005/12/1
0,0,2006,1,2,1,NPL,2006/1/1
0,,2006,2,2,1,NPL,2006/2/1
0,0,2006,4,1,1,NPL,2006/4/1
9,0,2006,6,1,1,NPL,2006/6/1
0,0,2006,11,1,1,NPL,2006/11/1
1,0,2006,12,2,1,NPL,2006/12/1
0,0,2007,1,2,1,NPL,2007/1/1
0,10,2007,2,2,1,NPL,2007/2/1
8,3,2007,4,7,1,NPL,2007/4/1
1,0,2007,5,4,1,NPL,2007/5/1
0,0,2007,6,5,1,NPL,2007/6/1
2,0,2007,7,4,1,NPL,2007/7/1
1,0,2007,8,1,1,NPL,2007/8/1
0,0,2007,9,2,1,NPL,2007/9/1
0,1,2007,10,6,1,NPL,2007/10/1
2,0,2007,12,1,1,NPL,2007/12/1
11,27,2008,1,4,1,NPL,2008/1/1
0,35,2008,4,5,1,NPL,2008/4/1
0,9,2008,5,3,1,NPL,2008/5/1
0,5,2008,6,1,1,NPL,2008/6/1
1,1,2008,7,4,1,NPL,2008/7/1
0,0,2008,8,1,1,NPL,2008/8/1
0,1,2008,10,1,1,NPL,2008/10/1
0,6,2008,11,1,1,NPL,2008/11/1
0,5,2008,12,1,1,NPL,2008/12/1
1,0,2009,2,1,1,NPL,2009/2/1
3,7,2009,4,3,1,NPL,2009/4/1
0,36,2009,8,2,1,NPL,2009/8/1
0,0,2010,4,1,1,NPL,2010/4/1
0,0,2010,5,1,1,NPL,2010/5/1
0,0,2011,2,1,1,NPL,2011/2/1
0,16,2011,4,2,1,NPL,2011/4/1
0,1,2011,5,2,1,NPL,2011/5/1
0,1,2011,9,1,1,NPL,2011/9/1
0,0,2012,7,1,1,NPL,2012/7/1
0,0,2013,3,1,1,NPL,2013/3/1
0,4,2013,10,4,1,NPL,2013/10/1
0,3,2013,11,4,1,NPL,2013/11/1
0,5,2014,8,1,1,NPL,2014/8/1
0,0,1992,1,2,1,NLD,1992/1/1
0,0,1994,2,1,1,NLD,1994/2/1
0,1,1994,11,1,1,NLD,1994/11/1
1,2,1995,2,2,1,NLD,1995/2/1
0,0,1995,10,1,1,NLD,1995/10/1
0,0,1996,1,1,1,NLD,1996/1/1
0,0,1996,4,1,1,NLD,1996/4/1
0,0,1999,2,1,1,NLD,1999/2/1
0,0,2000,6,1,1,NLD,2000/6/1
0,3,2001,1,1,1,NLD,2001/1/1
0,0,2002,5,1,1,NLD,2002/5/1
0,0,2003,1,1,1,NLD,2003/1/1
0,0,2003,12,2,1,NLD,2003/12/1
0,0,2010,11,1,1,NLD,2010/11/1
1,0,2002,5,1,1,NLD,2002/5/1
1,2,2004,11,1,1,NLD,2004/11/1
0,0,1992,1,1,1,NLD,1992/1/1
0,0,1992,3,2,1,NLD,1992/3/1
0,0,1994,12,1,1,NLD,1994/12/1
0,0,1995,4,3,1,NLD,1995/4/1
0,0,1995,10,1,1,NLD,1995/10/1
0,0,1996,1,3,1,NLD,1996/1/1
0,0,1996,5,1,1,NLD,1996/5/1
6,0,1997,3,3,1,NLD,1997/3/1
0,0,1997,4,1,1,NLD,1997/4/1
0,0,2008,12,1,1,NLD,2008/12/1
0,0,2011,2,1,1,NLD,2011/2/1
0,0,2014,7,1,1,NLD,2014/7/1
0,0,2011,9,1,1,NLD,2011/9/1
0,0,1992,2,2,1,NLD,1992/2/1
0,0,1992,3,4,1,NLD,1992/3/1
0,1,1992,4,1,1,NLD,1992/4/1
7,12,2009,5,1,1,NLD,2009/5/1
0,0,1992,3,2,1,,1992/3/1
0,0,2001,12,1,1,,2001/12/1
0,0,2003,2,2,1,,2003/2/1
0,0,2003,3,1,1,,2003/3/1
0,0,2008,6,3,1,,2008/6/1
0,0,2008,8,1,1,,2008/8/1
0,2,1996,10,1,1,,1996/10/1
0,0,1996,12,1,1,,1996/12/1
0,0,2008,4,1,1,,2008/4/1
0,0,1994,9,1,1,,1994/9/1
0,0,2014,2,1,1,,2014/2/1
0,0,1997,3,1,1,,1997/3/1
1,0,1992,1,1,1,,1992/1/1
0,0,1992,10,5,1,NIC,1992/10/1
0,0,1992,12,2,1,NIC,1992/12/1
0,0,1994,3,1,1,NIC,1994/3/1
0,0,1994,7,1,1,NIC,1994/7/1
0,0,1994,11,1,1,NIC,1994/11/1
0,0,1994,12,1,1,NIC,1994/12/1
0,0,1995,5,3,1,NIC,1995/5/1
0,0,1995,6,2,1,NIC,1995/6/1
0,0,1995,7,3,1,NIC,1995/7/1
0,0,1995,8,1,1,NIC,1995/8/1
0,0,1995,9,1,1,NIC,1995/9/1
0,0,1996,1,1,1,NIC,1996/1/1
0,0,1996,2,2,1,NIC,1996/2/1
0,0,1996,5,1,1,NIC,1996/5/1
0,0,1997,7,3,1,NIC,1997/7/1
0,1,1997,8,1,1,NIC,1997/8/1
13,6,1992,1,5,1,NIC,1992/1/1
2,0,1992,2,2,1,NIC,1992/2/1
0,0,1992,3,3,1,NIC,1992/3/1
0,0,1992,4,2,1,NIC,1992/4/1
5,4,1992,5,1,1,NIC,1992/5/1
1,1,1992,8,1,1,NIC,1992/8/1
1,0,1994,3,1,1,NIC,1994/3/1
0,3,1994,7,1,1,NIC,1994/7/1
1,0,1994,10,1,1,NIC,1994/10/1
2,0,1994,12,2,1,NIC,1994/12/1
4,26,1995,4,1,1,NIC,1995/4/1
0,0,1995,5,1,1,NIC,1995/5/1
0,0,1995,6,1,1,NIC,1995/6/1
1,0,1995,7,1,1,NIC,1995/7/1
0,0,1995,10,1,1,NIC,1995/10/1
1,4,1996,1,1,1,NIC,1996/1/1
5,0,1996,2,2,1,NIC,1996/2/1
2,0,1996,5,4,1,NIC,1996/5/1
0,0,1996,6,5,1,NIC,1996/6/1
6,9,1996,7,1,1,NIC,1996/7/1
2,0,1996,9,1,1,NIC,1996/9/1
0,2,1996,11,1,1,NIC,1996/11/1
1,0,1997,7,1,1,NIC,1997/7/1
2,1,2000,3,1,1,NIC,2000/3/1
5,28,2014,7,2,1,NIC,2014/7/1
0,0,1996,2,4,1,NIC,1996/2/1
0,2,1992,3,2,1,NIC,1992/3/1
0,0,1992,4,3,1,NIC,1992/4/1
0,0,1992,9,1,1,NIC,1992/9/1
1,0,1992,11,2,1,NIC,1992/11/1
0,0,1992,12,1,1,NIC,1992/12/1
0,0,1994,3,2,1,NIC,1994/3/1
0,0,1994,6,4,1,NIC,1994/6/1
1,1,1994,7,1,1,NIC,1994/7/1
0,0,1994,9,1,1,NIC,1994/9/1
7,3,1994,11,2,1,NIC,1994/11/1
0,0,1995,2,1,1,NIC,1995/2/1
0,0,1995,6,1,1,NIC,1995/6/1
1,0,1995,7,1,1,NIC,1995/7/1
2,0,1996,2,1,1,NIC,1996/2/1
0,0,1996,6,1,1,NIC,1996/6/1
0,0,1996,11,1,1,NIC,1996/11/1
6,4,1997,1,1,1,NIC,1997/1/1
0,0,1997,6,1,1,NIC,1997/6/1
0,0,1999,9,1,1,NIC,1999/9/1
3,0,1992,3,1,1,NER,1992/3/1
5,0,1995,12,1,1,NER,1995/12/1
5,5,1997,9,2,1,NER,1997/9/1
4,3,2007,8,1,1,NER,2007/8/1
1,0,2008,1,1,1,NER,2008/1/1
24,30,2013,5,2,1,NER,2013/5/1
0,4,1992,1,1,1,NER,1992/1/1
3,3,1992,2,2,1,NER,1992/2/1
1,2,1992,5,1,1,NER,1992/5/1
13,0,1992,6,1,1,NER,1992/6/1
2,2,1992,7,2,1,NER,1992/7/1
2,0,1992,9,1,1,NER,1992/9/1
9,2,1992,10,3,1,NER,1992/10/1
2,0,1994,1,1,1,NER,1994/1/1
1,4,1994,3,1,1,NER,1994/3/1
40,0,1994,5,1,1,NER,1994/5/1
27,0,1997,10,1,1,NER,1997/10/1
4,,1999,4,1,1,NER,1999/4/1
15,43,2007,6,1,1,NER,2007/6/1
17,3,2007,8,1,1,NER,2007/8/1
0,3,2007,11,1,1,NER,2007/11/1
30,,2007,12,1,1,NER,2007/12/1
3,5,2008,1,1,1,NER,2008/1/1
0,0,2008,6,1,1,NER,2008/6/1
0,0,2008,12,1,1,NER,2008/12/1
1,0,2009,1,1,1,NER,2009/1/1
10,0,2009,3,1,1,NER,2009/3/1
8,,2010,3,1,1,NER,2010/3/1
2,6,2011,6,1,1,NER,2011/6/1
1,0,2012,10,1,1,NER,2012/10/1
2,3,2013,6,2,1,NER,2013/6/1
0,1,2014,5,1,1,NER,2014/5/1
11,6,2014,10,3,1,NER,2014/10/1
0,2,2014,11,1,1,NER,2014/11/1
0,0,1992,9,1,1,NER,1992/9/1
0,0,2007,8,1,1,NER,2007/8/1
0,1,2008,6,1,1,NER,2008/6/1
0,0,1992,6,1,1,NER,1992/6/1
0,0,1999,10,1,1,NER,1999/10/1
7,0,1994,4,1,1,NER,1994/4/1
0,0,1992,7,1,1,NER,1992/7/1
1,0,1992,8,1,1,NER,1992/8/1
0,0,1994,4,3,1,NER,1994/4/1
3,0,1994,8,1,1,NER,1994/8/1
17,0,1995,3,1,1,NER,1995/3/1
2,8,1996,6,1,1,NER,1996/6/1
0,0,2007,7,1,1,NER,2007/7/1
0,0,2008,1,1,1,NER,2008/1/1
2,0,2008,3,1,1,NER,2008/3/1
0,0,2008,5,1,1,NER,2008/5/1
0,0,2008,12,1,1,NER,2008/12/1
7,3,2009,12,2,1,NER,2009/12/1
1,0,2010,4,1,1,NER,2010/4/1
0,0,2010,9,1,1,NER,2010/9/1
2,0,2011,1,1,1,NER,2011/1/1
0,2,2000,1,1,1,NGA,2000/1/1
15,,2014,3,1,1,NGA,2014/3/1
0,0,1994,8,2,1,NGA,1994/8/1
0,0,1994,9,3,1,NGA,1994/9/1
15,0,1996,1,2,1,NGA,1996/1/1
2,0,1996,4,1,1,NGA,1996/4/1
1,0,1996,5,1,1,NGA,1996/5/1
3,0,1996,11,1,1,NGA,1996/11/1
0,14,1996,12,2,1,NGA,1996/12/1
1,15,1997,1,1,1,NGA,1997/1/1
0,8,1997,2,1,1,NGA,1997/2/1
5,8,1997,5,4,1,NGA,1997/5/1
1,2,1997,8,2,1,NGA,1997/8/1
0,17,1997,9,3,1,NGA,1997/9/1
9,,1998,4,2,1,NGA,1998/4/1
0,2,2001,6,1,1,NGA,2001/6/1
0,5,2002,11,1,1,NGA,2002/11/1
20,43,2003,2,1,1,NGA,2003/2/1
0,0,2003,4,1,1,NGA,2003/4/1
0,0,2003,5,1,1,NGA,2003/5/1
16,,2005,12,3,1,NGA,2005/12/1
2,7,2006,4,1,1,NGA,2006/4/1
200,,2006,5,1,1,NGA,2006/5/1
6,0,2006,6,1,1,NGA,2006/6/1
