iyear,imonth,iday,gname,nkill,nwound,longitude,latitude,country_txt,city,casualty
1996,5,23,Revolutionary Armed Forces of Colombia (FARC),1,0,-75.394444,7.287778,Colombia,Puerto Valdivia,1
1996,5,27,Revolutionary Armed Forces of Colombia (FARC),1,3,-75.57217299999999,6.270526,Colombia,Medellin,4
1996,5,27,Revolutionary Armed Forces of Colombia (FARC),4,0,,,Colombia,Unknown,4
1996,5,29,Revolutionary Armed Forces of Colombia (FARC),3,4,-71.73106999999999,5.4215599999999995,Colombia,San Luis de Palenque,7
1996,5,30,Revolutionary Armed Forces of Colombia (FARC),2,0,-75.513056,6.828333,Colombia,Uraba,2
1996,6,20,Revolutionary Armed Forces of Colombia (FARC),2,0,-75.32731,1.57036,Colombia,El Paujil,2
1996,6,29,Revolutionary Armed Forces of Colombia (FARC),1,0,-72.40158100000001,5.339955000000001,Colombia,Yopal,1
1996,7,3,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1996,7,6,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.24835999999999,-3.7260519999999997,Peru,Iquitos,0
1996,7,8,Revolutionary Armed Forces of Colombia (FARC),0,5,-74.00245,4.2548,Colombia,Gutierrez,5
1996,7,9,Revolutionary Armed Forces of Colombia (FARC),2,0,-73.86313,4.330804,Colombia,Quetame,2
1996,7,19,Revolutionary Armed Forces of Colombia (FARC),2,5,-76.510584,3.4252190000000002,Colombia,Cali,7
1996,7,19,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.510584,3.4252190000000002,Colombia,Cali,0
1996,7,19,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.510584,3.4252190000000002,Colombia,Cali,0
1996,8,11,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1996,8,21,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.630626,7.882318,Colombia,Apartado,1
1996,8,21,Revolutionary Armed Forces of Colombia (FARC),5,3,-72.331113,2.043924,Colombia,Unknown,8
1996,8,27,Revolutionary Armed Forces of Colombia (FARC),0,3,-75.90933000000001,7.021039999999999,Colombia,Peque,3
1996,8,29,Revolutionary Armed Forces of Colombia (FARC),2,0,-74.69569399999999,4.562765,Colombia,Jerusalen,2
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),5,3,-74.07603,4.5981,Colombia,Bogota,8
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),5,3,-74.07603,4.5981,Colombia,Bogota,8
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),5,3,-74.07603,4.5981,Colombia,Bogota,8
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),2,0,-74.030012,5.026003,Colombia,Unknown,2
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),2,0,-74.030012,5.026003,Colombia,Unknown,2
1996,8,30,Revolutionary Armed Forces of Colombia (FARC),2,0,-74.030012,5.026003,Colombia,Unknown,2
1996,9,4,Revolutionary Armed Forces of Colombia (FARC),0,15,-75.061115,9.142038000000001,Colombia,Unknown,15
1996,9,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1996,9,6,Revolutionary Armed Forces of Colombia (FARC),4,2,-74.004122,5.023316,Colombia,Zipaquira district,6
1996,9,7,Revolutionary Armed Forces of Colombia (FARC),0,0,-77.73245899999999,0.962302,Colombia,Guachucal,0
1996,9,8,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.416667,3.8666669999999996,Colombia,Sumapaz,0
1996,9,14,Revolutionary Armed Forces of Colombia (FARC),4,0,-75.89076999999999,1.8048830000000002,Colombia,Acevedo,4
1996,10,5,Revolutionary Armed Forces of Colombia (FARC),1,0,-74.030012,5.026003,Colombia,Unknown,1
1996,10,5,Revolutionary Armed Forces of Colombia (FARC),2,0,-77.52337,1.35029,Colombia,Linares,2
1996,10,19,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.54251,6.4726,Colombia,Piedras Blancas,0
1996,10,20,Revolutionary Armed Forces of Colombia (FARC),4,0,-75.52767,2.535935,Colombia,Unknown,4
1996,10,20,Revolutionary Armed Forces of Colombia (FARC),7,0,-72.73829,6.50092,Colombia,Covarachia,7
1996,10,22,Revolutionary Armed Forces of Colombia (FARC),3,0,-76.630626,7.882318,Colombia,Apartado,3
1996,10,22,Revolutionary Armed Forces of Colombia (FARC),3,0,-76.630626,7.882318,Colombia,Apartado,3
1996,10,25,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.64811999999999,1.1466100000000001,Colombia,Mocoa,0
1996,11,12,Revolutionary Armed Forces of Colombia (FARC),4,0,-75.3978,9.30535,Colombia,Sincelejo district,4
1996,11,13,Revolutionary Armed Forces of Colombia (FARC),3,0,-75.13784,10.08232,Colombia,San Cayetano,3
1996,11,28,Revolutionary Armed Forces of Colombia (FARC),0,4,-73.25049,10.47692,Colombia,Valledupar,4
1996,12,4,Revolutionary Armed Forces of Colombia (FARC),4,0,-76.13396999999999,6.31609,Colombia,Urrao,4
1996,12,17,Revolutionary Armed Forces of Colombia (FARC),5,0,-76.63719,7.992210000000001,Colombia,Currulao,5
1996,12,17,Revolutionary Armed Forces of Colombia (FARC),3,4,-74.02371,3.5272099999999997,Colombia,Lejanias,7
1997,1,12,Revolutionary Armed Forces of Colombia (FARC),5,7,-75.67288,3.09048,Colombia,Gaitania district,12
1997,1,13,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.408327,3.0357950000000002,Colombia,Caloto,1
1997,1,13,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.219465,4.582298000000001,Colombia,Soacha,0
1997,1,16,Revolutionary Armed Forces of Colombia (FARC),4,8,-77.76488,7.10577,Colombia,Jurado,12
1997,1,22,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.11931,4.72288,Colombia,Argelia,2
1997,1,30,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.07603,4.5981,Colombia,Bogota,0
1997,2,7,Revolutionary Armed Forces of Colombia (FARC),6,0,-76.999989,7.666672,Colombia,Los Catios,6
1997,2,7,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.030012,8.670438,Colombia,Unknown,0
1997,2,12,Revolutionary Armed Forces of Colombia (FARC),2,0,,,Colombia,Unknown,2
1997,2,14,Revolutionary Armed Forces of Colombia (FARC),0,0,-68.524715,6.926947999999999,Venezuela,Unknown,0
1997,2,15,Revolutionary Armed Forces of Colombia (FARC),4,0,-76.059167,8.173611,Colombia,Tierralta,4
1997,2,24,Revolutionary Armed Forces of Colombia (FARC),5,0,-76.48313399999999,2.796196,Colombia,Caldono,5
1997,2,27,Revolutionary Armed Forces of Colombia (FARC),5,0,-74.260486,4.491366999999999,Colombia,Sibate,5
1997,2,28,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.07603,4.5981,Colombia,Bogota,0
1997,3,7,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.960278,7.653333,Colombia,Lomas Aisladas,1
1997,3,7,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.63871999999999,4.151269999999999,Colombia,Villavicencio district,0
1997,3,7,Revolutionary Armed Forces of Colombia (FARC),0,0,-78.2,1.932346,Colombia,Magui,0
1997,3,8,Revolutionary Armed Forces of Colombia (FARC),0,1,-74.025278,4.403055999999999,Colombia,Une,1
1997,3,9,Revolutionary Armed Forces of Colombia (FARC),9,6,-76.63719,7.992210000000001,Colombia,Currulao,15
1997,3,19,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.23725,10.0355,Colombia,Agustin Codazzi,0
1997,4,3,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.197188,4.085808999999999,Colombia,Tulua,2
1997,4,3,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.197188,4.085808999999999,Colombia,Tulua,2
1997,4,14,Revolutionary Armed Forces of Colombia (FARC),1,0,-75.57217299999999,6.270526,Colombia,Medellin,1
1997,4,19,Revolutionary Armed Forces of Colombia (FARC),5,0,-75.81146,6.677860000000001,Colombia,Liborina,5
1997,4,21,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.07603,4.5981,Colombia,Bogota district,0
1997,5,3,Revolutionary Armed Forces of Colombia (FARC),6,0,-75.53343199999999,3.866737,Colombia,Tetuan,6
1997,6,2,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.90702900000001,6.719613000000001,Colombia,Buritica,0
1997,6,2,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.17331999999999,6.898522,Colombia,Uramita,1
1997,6,3,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.50099,7.39002,Colombia,Sabana de Torres,0
1997,6,6,Revolutionary Armed Forces of Colombia (FARC),4,2,-78.14099,1.67155,Colombia,Barbacoas,6
1997,6,6,Revolutionary Armed Forces of Colombia (FARC),4,0,-74.53601,4.54939,Colombia,Anapoima,4
1997,6,9,Revolutionary Armed Forces of Colombia (FARC),0,2,-75.04098,2.94818,Colombia,Vegalarga district,2
1997,6,9,Revolutionary Armed Forces of Colombia (FARC),0,2,-75.04098,2.94818,Colombia,Vegalarga district,2
1997,6,12,Revolutionary Armed Forces of Colombia (FARC),1,0,-75.56222700000001,6.34053,Colombia,Bello,1
1997,6,24,Revolutionary Armed Forces of Colombia (FARC),0,1,-75.57217299999999,6.270526,Colombia,Medellin,1
1997,6,29,Revolutionary Armed Forces of Colombia (FARC),5,17,-75.25520999999999,0.69905,Colombia,Solano district,22
1997,6,29,Revolutionary Armed Forces of Colombia (FARC),1,0,-73.63871999999999,4.151269999999999,Colombia,Villavicencio,1
1997,7,2,Revolutionary Armed Forces of Colombia (FARC),3,0,-73.23725,10.0355,Colombia,Agustin Codazzi,3
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.631923,7.883605,Colombia,Apartado,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,7,4,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,7,20,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.95014599999999,6.313712000000001,Colombia,Cimitarra,0
1997,7,25,Revolutionary Armed Forces of Colombia (FARC),8,0,-74.99493000000001,6.0427800000000005,Colombia,San Luis,8
1997,7,29,Revolutionary Armed Forces of Colombia (FARC),0,0,-71.830646,9.147639999999999,Venezuela,South Lake Maracaibo district,0
1997,8,2,Revolutionary Armed Forces of Colombia (FARC),2,0,-73.52008000000001,4.69309,Colombia,Gachala,2
1997,8,6,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.02458,6.749510000000001,Colombia,Canasgordas,1
1997,8,9,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,8,9,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Unknown,0
1997,8,10,Revolutionary Armed Forces of Colombia (FARC),1,0,-74.92172,10.63213,Colombia,Sabanalarga,1
1997,8,11,Revolutionary Armed Forces of Colombia (FARC),0,0,-71.428555,7.0273449999999995,Colombia,Arauquita,0
1997,8,11,Revolutionary Armed Forces of Colombia (FARC),3,0,-74.470196,5.01126,Colombia,Villeta,3
1997,8,13,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.513056,6.828333,Colombia,Uraba,0
1997,8,15,Revolutionary Armed Forces of Colombia (FARC),0,0,-69.266667,8.366667,Venezuela,Chorroquito,0
1997,8,15,Revolutionary Armed Forces of Colombia (FARC),1,0,,,Colombia,Concordia,1
1997,8,15,Revolutionary Armed Forces of Colombia (FARC),1,0,-74.99429,6.1876,Colombia,San Carlos district,1
1997,8,24,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.13396999999999,6.31609,Colombia,Urrao,0
1997,8,25,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.349722,4.51,Colombia,Medina,0
1997,8,27,Revolutionary Armed Forces of Colombia (FARC),1,1,-76.31235,3.68415,Colombia,El Cerrito district,2
1997,8,31,Revolutionary Armed Forces of Colombia (FARC),24,5,-76.90965600000001,0.342871,Colombia,San Miguel,29
1997,8,31,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.18417,6.1429,Colombia,Granada,0
1997,8,31,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.18417,6.1429,Colombia,Granada,0
1997,8,31,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.18417,6.1429,Colombia,Granada,0
1997,8,31,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.18417,6.1429,Colombia,Granada,0
1997,9,1,Revolutionary Armed Forces of Colombia (FARC),7,0,,,Colombia,Unknown,7
1997,9,3,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.1617,6.23384,Colombia,Guatape,0
1997,9,8,Revolutionary Armed Forces of Colombia (FARC),4,0,-76.435556,7.243889,Colombia,Mutata,4
1997,9,8,Revolutionary Armed Forces of Colombia (FARC),0,0,-77.00389,1.14646,Colombia,Santiago,0
1997,9,8,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.1698,10.3879,Colombia,La Paz,0
1997,9,9,Revolutionary Armed Forces of Colombia (FARC),2,0,,,Colombia,Cerro La Pita,2
1997,9,10,Revolutionary Armed Forces of Colombia (FARC),9,0,-78.616639,2.083371,Colombia,Yari,9
1997,9,11,Revolutionary Armed Forces of Colombia (FARC),8,0,-72.70293000000001,5.293069999999999,Colombia,Pajarito,8
1997,9,11,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.909401,7.007022,Colombia,Yondo,0
1997,9,12,Revolutionary Armed Forces of Colombia (FARC),0,0,-77.74520799999999,1.6378979999999999,Colombia,Unknown,0
1997,9,15,Revolutionary Armed Forces of Colombia (FARC),0,6,-73.211334,4.375212,Colombia,Paratebueno,6
1997,9,15,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.873772,3.372457,Colombia,San Juan de Arama,0
1997,9,16,Revolutionary Armed Forces of Colombia (FARC),0,1,-75.52767,2.535935,Colombia,Unknown,1
1997,9,16,Revolutionary Armed Forces of Colombia (FARC),3,0,-74.437413,4.877025,Colombia,Alban,3
1997,9,20,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.75641,6.410819999999999,Colombia,Caracoli,0
1997,9,20,Revolutionary Armed Forces of Colombia (FARC),1,0,-75.02828199999999,6.295346,Colombia,San Rafael,1
1997,9,21,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.34121800000001,7.198606,Colombia,Unknown,0
1997,9,22,Revolutionary Armed Forces of Colombia (FARC),3,0,-73.84190600000001,0.869892,Colombia,Unknown,3
1997,9,22,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.25161999999999,11.01079,Colombia,Cienaga district,0
1997,9,23,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.69296999999999,2.9525799999999998,Colombia,Suarez,0
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),4,0,-75.68771600000001,6.011997,Colombia,Castillo,4
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),2,13,-74.35539,3.24114,Colombia,Uribe,15
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),2,0,-75.84903800000001,4.809979,Colombia,Cerritos district,2
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.64501,7.46778,Colombia,Rio Chado,0
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),1,1,-76.64501,7.46778,Colombia,Rio Chado,2
1997,9,24,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,El Parador del Cuslana,0
1997,10,4,Revolutionary Armed Forces of Colombia (FARC),17,0,-73.873772,3.372457,Colombia,San Juan de Arama district,17
1997,10,7,Revolutionary Armed Forces of Colombia (FARC),3,0,-76.59052700000001,7.859939999999999,Colombia,San Jose de Apartado,3
1997,10,8,Revolutionary Armed Forces of Colombia (FARC),1,3,-77.30609,1.93514,Colombia,Leiva,4
1997,10,10,Revolutionary Armed Forces of Colombia (FARC),6,5,,,Colombia,Puerto Rico,11
1997,10,11,Revolutionary Armed Forces of Colombia (FARC),1,0,-73.085812,7.062532000000001,Colombia,Floridablanca,1
1997,10,16,Revolutionary Armed Forces of Colombia (FARC),14,5,-75.982694,6.405198,Colombia,Caicedo,19
1997,10,17,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.34121800000001,7.198606,Colombia,Unknown,0
1997,10,19,Revolutionary Armed Forces of Colombia (FARC),2,0,-73.087749,3.27199,Colombia,Unknown,2
1997,10,22,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Puerto Rico,0
1997,10,22,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.57217299999999,6.270526,Colombia,Medellin,0
1997,10,22,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.6053,1.61456,Colombia,Florencia,0
1997,10,25,Revolutionary Armed Forces of Colombia (FARC),0,0,-73.087749,3.27199,Colombia,Unknown,0
1997,10,29,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.97608000000001,1.3325,Colombia,San Jose del Fragua,0
1997,11,5,Revolutionary Armed Forces of Colombia (FARC),0,2,,,Colombia,Puerto Rico,2
1997,11,5,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.52767,0.43595100000000003,Colombia,Unknown,0
1997,11,10,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.470196,5.01126,Colombia,Villeta district,0
1997,11,11,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.31102,5.70905,Colombia,Sonson district,0
1997,11,14,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.63719,7.992210000000001,Colombia,Currulao,2
1997,11,15,Revolutionary Armed Forces of Colombia (FARC),1,3,-77.58333329999999,8.05,Panama,Boca de Cupe,4
1997,11,15,Revolutionary Armed Forces of Colombia (FARC),7,0,-74.35539,3.24114,Colombia,Uribe district,7
1997,11,17,Revolutionary Armed Forces of Colombia (FARC),2,0,-75.88064200000001,6.30484,Colombia,Anza,2
1997,11,18,Revolutionary Armed Forces of Colombia (FARC),1,3,-75.64021,4.5295,Colombia,Calarca,4
1997,11,18,Revolutionary Armed Forces of Colombia (FARC),0,0,-76.630626,7.882318,Colombia,Apartado,0
1997,11,18,Revolutionary Armed Forces of Colombia (FARC),4,11,-76.38945,2.51379,Colombia,Totoro,15
1997,11,19,Revolutionary Armed Forces of Colombia (FARC),3,0,-76.630626,7.882318,Colombia,Apartado,3
1997,11,19,Revolutionary Armed Forces of Colombia (FARC),4,11,-76.38945,2.51379,Colombia,Totoro,15
1997,11,30,Revolutionary Armed Forces of Colombia (FARC),1,0,-76.046976,1.8519880000000002,Colombia,Pitalito,1
1997,12,2,Revolutionary Armed Forces of Colombia (FARC),3,6,-75.12191999999999,9.82916,Colombia,San Jacinto district,9
1997,12,2,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.90507,0.42528999999999995,Colombia,La Hormiga,2
1997,12,2,Revolutionary Armed Forces of Colombia (FARC),2,0,-76.90507,0.42528999999999995,Colombia,La Hormiga,2
1997,12,2,Revolutionary Armed Forces of Colombia (FARC),5,0,-75.07945699999999,9.951201,Colombia,San Juan Nepomuceno district,5
1997,12,7,Revolutionary Armed Forces of Colombia (FARC),0,0,,,Colombia,Puerto Rico,0
1997,12,10,Revolutionary Armed Forces of Colombia (FARC),2,4,-76.39211,3.13256,Colombia,Guachene,6
1997,12,11,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.37416,6.153669,Colombia,Rio Negro district,0
1997,12,13,Revolutionary Armed Forces of Colombia (FARC),0,0,-75.34121800000001,7.198606,Colombia,Unknown,0
1997,12,16,Revolutionary Armed Forces of Colombia (FARC),1,0,-73.947004,4.712975,Colombia,Siberia,1
1997,12,16,Revolutionary Armed Forces of Colombia (FARC),0,0,-74.04335,3.3846300000000005,Colombia,Mesetas,0
1997,12,17,Revolutionary Armed Forces of Colombia (FARC),1,0,-71.572395,5.758927,Colombia,Unknown,1
